Order_ID,Order_Date,Customer_ID,Product,Category,Region,City,Quantity,Unit_Price,Discount_Pct,Discount_Amount,Revenue,Cost,Profit,Payment_Mode,Profit_Margin
ORD01839,2025-05-30,CUST1733,Laptop,Electronics,South,Kochi,7,55000,5.0,19250.0,365750.0,243614.23,122135.77,Debit Card,33.39
ORD04805,2025-04-22,CUST2278,Vacuum Cleaner,Home Appliances,West,Pune,7,8500,15.0,8925.0,50575.0,28582.51,21992.49,UPI,43.48
ORD00256,2025-02-17,CUST2748,Sneakers,Clothing,West,Mumbai,2,3000,15.0,900.0,5100.0,3056.77,2043.23,Cash,40.06
ORD07027,2024-05-25,CUST1777,Jeans,Clothing,East,Guwahati,3,1800,15.0,810.0,4590.0,3654.57,935.43,Debit Card,20.38
ORD05714,2024-06-09,CUST1247,Smart Watch,Electronics,North,Lucknow,5,6000,0.0,0.0,30000.0,19170.35,10829.65,Cash,36.1
ORD03325,2024-11-15,CUST1356,Vacuum Cleaner,Home Appliances,South,Hyderabad,6,8500,15.0,7650.0,43350.0,33157.82,10192.18,Net Banking,23.51
ORD07715,2025-01-20,CUST2694,Wallet,Accessories,North,Jaipur,7,1200,10.0,840.0,7560.0,5946.48,1613.52,Cash,21.34
ORD01582,2024-09-07,CUST1323,Microwave,Home Appliances,South,Hyderabad,1,9000,10.0,900.0,8100.0,5417.47,2682.53,Net Banking,33.12
ORD00925,2024-09-26,CUST2315,Vacuum Cleaner,Home Appliances,West,Mumbai,6,8500,5.0,2550.0,48450.0,27151.91,21298.09,Net Banking,43.96
ORD02780,2024-05-05,CUST2336,Microwave,Home Appliances,South,Chennai,4,9000,0.0,0.0,36000.0,25668.59,10331.41,Cash,28.7
ORD07892,2024-01-15,CUST1215,Office Chair,Furniture,North,Lucknow,2,8500,5.0,850.0,16150.0,9699.73,6450.27,Net Banking,39.94
ORD06133,2024-03-07,CUST1661,Electric Kettle,Home Appliances,South,Kochi,6,1800,5.0,540.0,10260.0,7272.05,2987.95,Credit Card,29.12
ORD05321,2025-10-27,CUST1605,Sunglasses,Accessories,East,Patna,7,1500,5.0,525.0,9975.0,6721.09,3253.91,Net Banking,32.62
ORD07313,2024-02-29,CUST1371,Smart Watch,Electronics,North,Delhi,1,6000,20.0,1200.0,4800.0,3405.14,1394.86,Net Banking,29.06
ORD07103,2025-03-20,CUST2962,Jacket,Clothing,East,Guwahati,2,3500,0.0,0.0,7000.0,3898.67,3101.33,Credit Card,44.3
ORD06043,2024-07-12,CUST1053,Smartphone,Electronics,East,Guwahati,3,25000,5.0,3750.0,71250.0,51801.81,19448.19,Cash,27.3
ORD03776,2024-04-14,CUST1208,Belt,Accessories,South,Bangalore,4,900,10.0,360.0,3240.0,2585.98,654.02,Cash,20.19
ORD04836,2025-04-09,CUST2432,Air Fryer,Home Appliances,South,Bangalore,6,7000,5.0,2100.0,39900.0,27516.34,12383.66,Debit Card,31.04
ORD04965,2024-06-25,CUST2523,Dining Table,Furniture,East,Guwahati,3,22000,0.0,0.0,66000.0,44566.05,21433.95,Net Banking,32.48
ORD00540,2024-01-06,CUST1287,Dining Table,Furniture,West,Goa,4,22000,10.0,8800.0,79200.0,60275.4,18924.6,Debit Card,23.89
ORD07484,2024-08-01,CUST2414,Headphones,Electronics,South,Kochi,4,2500,10.0,1000.0,9000.0,5312.4,3687.6,Net Banking,40.97
ORD02746,2024-06-18,CUST1361,Laptop,Electronics,North,Delhi,2,55000,10.0,11000.0,99000.0,69305.58,29694.42,Cash,29.99
ORD03720,2025-10-05,CUST1356,Wallet,Accessories,East,Patna,2,1200,0.0,0.0,2400.0,1803.74,596.26,UPI,24.84
ORD06820,2025-12-10,CUST2888,Vacuum Cleaner,Home Appliances,East,Guwahati,5,8500,5.0,2125.0,40375.0,25727.06,14647.94,Debit Card,36.28
ORD09338,2025-11-17,CUST1079,Tablet,Electronics,East,Guwahati,5,18000,10.0,9000.0,81000.0,59301.14,21698.86,Net Banking,26.79
ORD04469,2024-04-03,CUST1566,Dining Table,Furniture,South,Kochi,6,22000,0.0,0.0,132000.0,79640.55,52359.45,Cash,39.67
ORD00668,2024-11-22,CUST1107,Laptop,Electronics,North,Lucknow,7,55000,0.0,0.0,385000.0,248041.44,136958.56,Debit Card,35.57
ORD07576,2024-03-24,CUST2642,Smart Watch,Electronics,East,Bhubaneswar,7,6000,0.0,0.0,42000.0,29594.1,12405.9,Cash,29.54
ORD08550,2024-12-11,CUST2885,Hoodie,Clothing,East,Guwahati,2,2200,0.0,0.0,4400.0,3321.56,1078.44,Debit Card,24.51
ORD05064,2024-09-21,CUST2675,Tablet,Electronics,West,Pune,2,18000,10.0,3600.0,32400.0,21557.17,10842.83,Credit Card,33.47
ORD01354,2025-10-03,CUST2250,Backpack,Accessories,North,Chandigarh,5,1800,10.0,900.0,8100.0,6011.15,2088.85,Debit Card,25.79
ORD07115,2025-06-15,CUST1583,Microwave,Home Appliances,East,Kolkata,6,9000,5.0,2700.0,51300.0,38997.57,12302.43,Net Banking,23.98
ORD09970,2024-10-01,CUST1140,Smart Watch,Electronics,South,Hyderabad,7,6000,0.0,0.0,42000.0,26990.05,15009.95,Debit Card,35.74
ORD08663,2024-07-08,CUST1251,Vacuum Cleaner,Home Appliances,South,Hyderabad,1,8500,20.0,1700.0,6800.0,4131.17,2668.83,Credit Card,39.25
ORD02704,2025-01-13,CUST1906,Sofa,Furniture,East,Guwahati,6,25000,0.0,0.0,150000.0,89835.34,60164.66,Debit Card,40.11
ORD03331,2025-05-15,CUST1372,Vacuum Cleaner,Home Appliances,South,Kochi,5,8500,0.0,0.0,42500.0,23645.98,18854.02,Cash,44.36
ORD08054,2024-05-25,CUST1643,Smartphone,Electronics,South,Hyderabad,2,25000,0.0,0.0,50000.0,39572.34,10427.66,Cash,20.86
ORD09589,2025-10-21,CUST1611,Smartphone,Electronics,East,Bhubaneswar,3,25000,15.0,11250.0,63750.0,35518.04,28231.96,UPI,44.29
ORD03585,2025-02-15,CUST1971,Office Chair,Furniture,South,Chennai,7,8500,10.0,5950.0,53550.0,33786.32,19763.68,Cash,36.91
ORD09633,2025-11-16,CUST1783,Air Fryer,Home Appliances,West,Mumbai,1,7000,5.0,350.0,6650.0,4578.84,2071.16,UPI,31.15
ORD05646,2024-07-27,CUST2537,Sunglasses,Accessories,West,Pune,4,1500,15.0,900.0,5100.0,3994.38,1105.62,UPI,21.68
ORD03377,2025-10-08,CUST1939,Jeans,Clothing,West,Goa,6,1800,5.0,540.0,10260.0,6185.51,4074.49,UPI,39.71
ORD01257,2025-10-16,CUST1080,Bookshelf,Furniture,West,Pune,6,7000,20.0,8400.0,33600.0,25696.7,7903.3,Net Banking,23.52
ORD06191,2024-06-26,CUST1460,Jeans,Clothing,East,Guwahati,1,1800,10.0,180.0,1620.0,1124.62,495.38,Debit Card,30.58
ORD09443,2025-08-16,CUST2154,Office Chair,Furniture,South,Bangalore,6,8500,5.0,2550.0,48450.0,37125.91,11324.09,Net Banking,23.37
ORD05349,2024-01-21,CUST1822,Air Fryer,Home Appliances,West,Ahmedabad,4,7000,15.0,4200.0,23800.0,15935.67,7864.33,Net Banking,33.04
ORD04176,2024-02-06,CUST2461,Air Fryer,Home Appliances,West,Pune,6,7000,0.0,0.0,42000.0,23963.56,18036.44,Credit Card,42.94
ORD04911,2024-12-30,CUST2067,Office Chair,Furniture,East,Patna,2,8500,5.0,850.0,16150.0,10796.57,5353.43,Credit Card,33.15
ORD01853,2025-05-19,CUST1097,Vacuum Cleaner,Home Appliances,East,Patna,1,8500,5.0,425.0,8075.0,6223.43,1851.57,Credit Card,22.93
ORD06317,2024-03-18,CUST2197,Dining Table,Furniture,North,Lucknow,3,22000,0.0,0.0,66000.0,36557.69,29442.31,Debit Card,44.61
ORD02106,2024-11-04,CUST1726,Office Chair,Furniture,North,Lucknow,4,8500,0.0,0.0,34000.0,25141.69,8858.31,Net Banking,26.05
ORD00134,2024-10-18,CUST2394,Sofa,Furniture,West,Ahmedabad,1,25000,0.0,0.0,25000.0,14176.56,10823.44,Debit Card,43.29
ORD05030,2025-04-23,CUST1284,Smartphone,Electronics,South,Kochi,5,25000,10.0,12500.0,112500.0,87966.4,24533.6,Cash,21.81
ORD00929,2024-05-09,CUST1848,Desk,Furniture,North,Delhi,5,12000,15.0,9000.0,51000.0,30946.9,20053.1,Cash,39.32
ORD00824,2025-05-10,CUST2013,Sneakers,Clothing,North,Lucknow,2,3000,5.0,300.0,5700.0,3429.69,2270.31,Cash,39.83
ORD07577,2024-02-14,CUST1159,Mixer Grinder,Home Appliances,West,Mumbai,2,4500,10.0,900.0,8100.0,5171.74,2928.26,Cash,36.15
ORD01532,2024-01-05,CUST1033,Desk,Furniture,West,Goa,1,12000,15.0,1800.0,10200.0,7535.2,2664.8,Credit Card,26.13
ORD01215,2025-07-26,CUST2138,Air Fryer,Home Appliances,North,Jaipur,6,7000,5.0,2100.0,39900.0,26979.78,12920.22,Cash,32.38
ORD00505,2024-01-02,CUST1757,Backpack,Accessories,East,Kolkata,5,1800,0.0,0.0,9000.0,6104.07,2895.93,Debit Card,32.18
ORD06531,2024-03-11,CUST1611,Jeans,Clothing,North,Jaipur,1,1800,5.0,90.0,1710.0,1088.23,621.77,UPI,36.36
ORD03073,2024-05-07,CUST2117,Desk,Furniture,South,Chennai,5,12000,5.0,3000.0,57000.0,35666.35,21333.65,Net Banking,37.43
ORD09577,2025-11-02,CUST1656,Belt,Accessories,West,Goa,1,900,5.0,45.0,855.0,608.06,246.94,Debit Card,28.88
ORD09087,2024-06-08,CUST1911,Jeans,Clothing,East,Patna,1,1800,5.0,90.0,1710.0,1021.83,688.17,UPI,40.24
ORD08648,2024-08-09,CUST1719,Sneakers,Clothing,South,Kochi,1,3000,5.0,150.0,2850.0,2252.46,597.54,UPI,20.97
ORD06620,2025-04-09,CUST1989,Office Chair,Furniture,North,Jaipur,7,8500,15.0,8925.0,50575.0,29050.71,21524.29,Credit Card,42.56
ORD09274,2024-08-06,CUST1370,Backpack,Accessories,North,Jaipur,5,1800,0.0,0.0,9000.0,7005.19,1994.81,Cash,22.16
ORD03710,2024-10-31,CUST1521,Bookshelf,Furniture,East,Guwahati,1,7000,10.0,700.0,6300.0,4611.91,1688.09,Net Banking,26.8
ORD09775,2025-07-17,CUST1929,Phone Case,Accessories,North,Delhi,4,600,10.0,240.0,2160.0,1213.21,946.79,Cash,43.83
ORD04850,2024-08-21,CUST2992,Air Fryer,Home Appliances,West,Pune,6,7000,5.0,2100.0,39900.0,25178.6,14721.4,Cash,36.9
ORD04749,2024-01-31,CUST2533,Hoodie,Clothing,East,Kolkata,6,2200,5.0,660.0,12540.0,9954.07,2585.93,Debit Card,20.62
ORD04269,2025-11-12,CUST2581,Smart Watch,Electronics,West,Mumbai,2,6000,20.0,2400.0,9600.0,7558.5,2041.5,Cash,21.27
ORD08906,2025-08-20,CUST1192,Sofa,Furniture,West,Mumbai,4,25000,15.0,15000.0,85000.0,61573.42,23426.58,UPI,27.56
ORD04187,2024-12-19,CUST1885,Laptop,Electronics,North,Lucknow,7,55000,5.0,19250.0,365750.0,218700.65,147049.35,Net Banking,40.2
ORD05302,2025-04-24,CUST2575,Sofa,Furniture,North,Chandigarh,1,25000,5.0,1250.0,23750.0,15162.62,8587.38,Credit Card,36.16
ORD02924,2024-01-18,CUST1462,Air Fryer,Home Appliances,West,Pune,3,7000,0.0,0.0,21000.0,14567.86,6432.14,UPI,30.63
ORD06589,2024-10-16,CUST2718,Tablet,Electronics,East,Guwahati,5,18000,5.0,4500.0,85500.0,58274.33,27225.67,UPI,31.84
ORD01811,2024-06-16,CUST1367,Hoodie,Clothing,South,Kochi,2,2200,0.0,0.0,4400.0,2927.83,1472.17,Net Banking,33.46
ORD03487,2024-09-05,CUST2971,Belt,Accessories,North,Chandigarh,6,900,10.0,540.0,4860.0,2771.69,2088.31,Net Banking,42.97
ORD07420,2024-05-05,CUST2727,Backpack,Accessories,North,Delhi,1,1800,10.0,180.0,1620.0,1125.59,494.41,Debit Card,30.52
ORD03142,2025-07-29,CUST2632,Wallet,Accessories,East,Patna,7,1200,5.0,420.0,7980.0,5856.7,2123.3,Credit Card,26.61
ORD09348,2024-09-04,CUST2014,Laptop,Electronics,West,Mumbai,1,55000,10.0,5500.0,49500.0,37906.95,11593.05,UPI,23.42
ORD01325,2024-08-02,CUST2398,Vacuum Cleaner,Home Appliances,West,Pune,4,8500,0.0,0.0,34000.0,22697.12,11302.88,Debit Card,33.24
ORD04313,2025-02-13,CUST1497,Air Fryer,Home Appliances,West,Pune,1,7000,20.0,1400.0,5600.0,4248.89,1351.11,Debit Card,24.13
ORD07495,2025-04-29,CUST2253,Smart Watch,Electronics,North,Chandigarh,4,6000,5.0,1200.0,22800.0,17568.19,5231.81,Debit Card,22.95
ORD08703,2025-09-30,CUST2837,Electric Kettle,Home Appliances,North,Lucknow,7,1800,10.0,1260.0,11340.0,8759.36,2580.64,Cash,22.76
ORD08692,2024-01-09,CUST1383,Laptop,Electronics,West,Ahmedabad,7,55000,20.0,77000.0,308000.0,243908.29,64091.71,UPI,20.81
ORD09696,2024-09-08,CUST2592,Air Fryer,Home Appliances,North,Chandigarh,5,7000,10.0,3500.0,31500.0,19011.99,12488.01,Cash,39.64
ORD09581,2024-06-12,CUST2238,Electric Kettle,Home Appliances,South,Hyderabad,5,1800,5.0,450.0,8550.0,6831.73,1718.27,Net Banking,20.1
ORD05542,2025-06-15,CUST2932,Smartphone,Electronics,North,Lucknow,2,25000,5.0,2500.0,47500.0,27695.76,19804.24,Credit Card,41.69
ORD06173,2025-09-30,CUST1793,Belt,Accessories,East,Patna,3,900,0.0,0.0,2700.0,1874.09,825.91,UPI,30.59
ORD01541,2025-01-16,CUST1244,Air Fryer,Home Appliances,South,Kochi,3,7000,0.0,0.0,21000.0,13645.49,7354.51,Credit Card,35.02
ORD09410,2024-06-01,CUST1368,Wallet,Accessories,South,Hyderabad,4,1200,10.0,480.0,4320.0,3159.18,1160.82,UPI,26.87
ORD02682,2024-10-30,CUST2990,Smartphone,Electronics,South,Kochi,2,25000,5.0,2500.0,47500.0,36712.43,10787.57,Credit Card,22.71
ORD06314,2025-08-30,CUST2072,Sunglasses,Accessories,East,Kolkata,7,1500,0.0,0.0,10500.0,7618.36,2881.64,Credit Card,27.44
ORD01192,2025-04-23,CUST1560,Desk,Furniture,North,Lucknow,1,12000,0.0,0.0,12000.0,8010.97,3989.03,Credit Card,33.24
ORD05294,2025-05-18,CUST2438,Microwave,Home Appliances,East,Patna,6,9000,15.0,8100.0,45900.0,31880.16,14019.84,Cash,30.54
ORD01543,2024-05-30,CUST1987,Desk,Furniture,East,Guwahati,2,12000,10.0,2400.0,21600.0,12984.06,8615.94,Credit Card,39.89
ORD07057,2024-03-12,CUST1621,Microwave,Home Appliances,East,Kolkata,4,9000,10.0,3600.0,32400.0,22760.1,9639.9,Debit Card,29.75
ORD02540,2025-09-25,CUST1052,Sunglasses,Accessories,East,Kolkata,6,1500,20.0,1800.0,7200.0,5331.67,1868.33,Debit Card,25.95
ORD00954,2024-06-04,CUST1420,Smartphone,Electronics,West,Goa,6,25000,10.0,15000.0,135000.0,74580.05,60419.95,Credit Card,44.76
ORD07242,2025-01-21,CUST1811,Sofa,Furniture,West,Ahmedabad,4,25000,15.0,15000.0,85000.0,64569.11,20430.89,Cash,24.04
ORD06732,2024-11-27,CUST2948,Air Fryer,Home Appliances,East,Patna,4,7000,0.0,0.0,28000.0,16291.15,11708.85,Cash,41.82
ORD04847,2024-04-06,CUST1841,T-Shirt,Clothing,East,Guwahati,2,800,15.0,240.0,1360.0,1077.17,282.83,Net Banking,20.8
ORD06802,2024-03-20,CUST1207,T-Shirt,Clothing,North,Lucknow,1,800,10.0,80.0,720.0,513.16,206.84,Cash,28.73
ORD08011,2025-12-05,CUST2445,Air Fryer,Home Appliances,East,Patna,7,7000,5.0,2450.0,46550.0,36386.62,10163.38,Credit Card,21.83
ORD04331,2024-09-28,CUST2118,Headphones,Electronics,South,Kochi,6,2500,0.0,0.0,15000.0,10266.94,4733.06,Net Banking,31.55
ORD08925,2025-08-13,CUST1050,Wallet,Accessories,South,Kochi,5,1200,5.0,300.0,5700.0,4018.85,1681.15,Debit Card,29.49
ORD05335,2025-02-03,CUST1839,Tablet,Electronics,West,Pune,6,18000,15.0,16200.0,91800.0,63291.82,28508.18,Debit Card,31.05
ORD07331,2025-04-02,CUST2911,Smart Watch,Electronics,North,Chandigarh,1,6000,10.0,600.0,5400.0,3208.85,2191.15,Cash,40.58
ORD09349,2024-05-15,CUST2404,Sneakers,Clothing,West,Ahmedabad,6,3000,5.0,900.0,17100.0,12261.16,4838.84,Cash,28.3
ORD04730,2025-09-30,CUST2353,Dining Table,Furniture,North,Lucknow,3,22000,15.0,9900.0,56100.0,37738.46,18361.54,Debit Card,32.73
ORD06542,2024-10-20,CUST2503,Backpack,Accessories,North,Delhi,6,1800,0.0,0.0,10800.0,7280.54,3519.46,Cash,32.59
ORD05306,2024-06-20,CUST1654,Backpack,Accessories,North,Delhi,3,1800,5.0,270.0,5130.0,3955.54,1174.46,UPI,22.89
ORD05162,2025-10-22,CUST1356,Sneakers,Clothing,South,Hyderabad,1,3000,15.0,450.0,2550.0,1471.7,1078.3,Credit Card,42.29
ORD07861,2025-12-17,CUST2861,Sneakers,Clothing,South,Hyderabad,5,3000,0.0,0.0,15000.0,10453.53,4546.47,Net Banking,30.31
ORD02157,2024-04-21,CUST2171,Vacuum Cleaner,Home Appliances,West,Pune,3,8500,10.0,2550.0,22950.0,16115.09,6834.91,Net Banking,29.78
ORD01063,2024-02-28,CUST2728,Dining Table,Furniture,North,Jaipur,3,22000,15.0,9900.0,56100.0,33517.68,22582.32,Credit Card,40.25
ORD01168,2025-05-06,CUST2573,Sunglasses,Accessories,West,Ahmedabad,5,1500,5.0,375.0,7125.0,4717.61,2407.39,UPI,33.79
ORD03637,2024-08-14,CUST1174,Microwave,Home Appliances,South,Chennai,3,9000,15.0,4050.0,22950.0,15907.37,7042.63,Credit Card,30.69
ORD07652,2024-06-12,CUST2318,Tablet,Electronics,North,Lucknow,4,18000,0.0,0.0,72000.0,51304.75,20695.25,UPI,28.74
ORD05589,2024-08-06,CUST1696,Desk,Furniture,South,Bangalore,6,12000,5.0,3600.0,68400.0,42876.51,25523.49,UPI,37.32
ORD07193,2025-07-30,CUST1972,Electric Kettle,Home Appliances,East,Guwahati,1,1800,5.0,90.0,1710.0,1186.11,523.89,Net Banking,30.64
ORD04492,2024-02-16,CUST2260,T-Shirt,Clothing,East,Guwahati,6,800,15.0,720.0,4080.0,2948.44,1131.56,Net Banking,27.73
ORD07267,2024-05-31,CUST1079,Wallet,Accessories,South,Hyderabad,4,1200,0.0,0.0,4800.0,3808.29,991.71,Cash,20.66
ORD04981,2024-07-01,CUST2977,Mixer Grinder,Home Appliances,South,Bangalore,3,4500,10.0,1350.0,12150.0,6904.0,5246.0,Credit Card,43.18
ORD08336,2025-02-14,CUST1212,Sofa,Furniture,South,Kochi,4,25000,5.0,5000.0,95000.0,55331.14,39668.86,Net Banking,41.76
ORD04947,2024-03-21,CUST1764,Office Chair,Furniture,South,Chennai,2,8500,10.0,1700.0,15300.0,10424.55,4875.45,Cash,31.87
ORD02783,2024-02-29,CUST2976,Phone Case,Accessories,North,Lucknow,1,600,5.0,30.0,570.0,431.94,138.06,Net Banking,24.22
ORD00718,2025-09-09,CUST2388,Hoodie,Clothing,West,Pune,2,2200,10.0,440.0,3960.0,2537.77,1422.23,Debit Card,35.91
ORD02503,2024-01-23,CUST1987,Smart Watch,Electronics,South,Kochi,2,6000,20.0,2400.0,9600.0,6927.98,2672.02,Cash,27.83
ORD04361,2024-09-13,CUST2216,Belt,Accessories,North,Chandigarh,3,900,0.0,0.0,2700.0,1577.88,1122.12,UPI,41.56
ORD04172,2025-01-17,CUST2147,Electric Kettle,Home Appliances,West,Goa,5,1800,20.0,1800.0,7200.0,5304.36,1895.64,Cash,26.33
ORD08083,2025-01-03,CUST1449,Sunglasses,Accessories,East,Kolkata,3,1500,10.0,450.0,4050.0,2680.09,1369.91,Net Banking,33.83
ORD09957,2024-02-19,CUST1685,Smartphone,Electronics,North,Lucknow,4,25000,0.0,0.0,100000.0,60266.95,39733.05,Debit Card,39.73
ORD00396,2024-03-31,CUST2105,Smartphone,Electronics,South,Kochi,5,25000,10.0,12500.0,112500.0,85704.52,26795.48,Cash,23.82
ORD07187,2024-11-16,CUST2099,Microwave,Home Appliances,West,Mumbai,2,9000,10.0,1800.0,16200.0,9098.6,7101.4,Cash,43.84
ORD04493,2025-03-09,CUST1319,Laptop,Electronics,East,Kolkata,4,55000,5.0,11000.0,209000.0,125334.57,83665.43,UPI,40.03
ORD01366,2024-09-25,CUST2856,Mixer Grinder,Home Appliances,South,Chennai,6,4500,0.0,0.0,27000.0,19775.47,7224.53,Credit Card,26.76
ORD09719,2024-08-25,CUST1844,Headphones,Electronics,West,Mumbai,5,2500,5.0,625.0,11875.0,7327.76,4547.24,UPI,38.29
ORD08788,2025-09-28,CUST2691,Jeans,Clothing,North,Chandigarh,1,1800,10.0,180.0,1620.0,1200.99,419.01,Net Banking,25.86
ORD05918,2024-10-01,CUST2136,Phone Case,Accessories,East,Bhubaneswar,1,600,15.0,90.0,510.0,349.05,160.95,Net Banking,31.56
ORD04969,2025-04-13,CUST1947,Headphones,Electronics,East,Guwahati,5,2500,15.0,1875.0,10625.0,6424.58,4200.42,UPI,39.53
ORD02915,2025-12-10,CUST2882,Backpack,Accessories,South,Bangalore,1,1800,5.0,90.0,1710.0,1278.77,431.23,Debit Card,25.22
ORD05645,2024-02-06,CUST1066,Belt,Accessories,North,Lucknow,5,900,15.0,675.0,3825.0,2265.12,1559.88,UPI,40.78
ORD03767,2024-05-21,CUST2171,Hoodie,Clothing,North,Delhi,6,2200,10.0,1320.0,11880.0,6929.79,4950.21,Cash,41.67
ORD03441,2025-01-11,CUST1003,Tablet,Electronics,South,Kochi,6,18000,10.0,10800.0,97200.0,64275.85,32924.15,Debit Card,33.87
ORD07358,2025-08-08,CUST2437,Dining Table,Furniture,North,Lucknow,1,22000,5.0,1100.0,20900.0,13599.06,7300.94,Cash,34.93
ORD06807,2025-05-20,CUST1790,Belt,Accessories,South,Hyderabad,4,900,5.0,180.0,3420.0,2314.94,1105.06,Debit Card,32.31
ORD02144,2025-02-02,CUST2298,T-Shirt,Clothing,East,Kolkata,4,800,5.0,160.0,3040.0,2063.06,976.94,Cash,32.14
ORD05105,2025-11-09,CUST2318,Belt,Accessories,East,Bhubaneswar,4,900,0.0,0.0,3600.0,2052.39,1547.61,Credit Card,42.99
ORD05074,2025-07-25,CUST1065,Belt,Accessories,North,Jaipur,6,900,15.0,810.0,4590.0,3059.87,1530.13,UPI,33.34
ORD01572,2025-09-14,CUST2479,Vacuum Cleaner,Home Appliances,North,Lucknow,3,8500,15.0,3825.0,21675.0,16089.28,5585.72,Debit Card,25.77
ORD04080,2025-06-20,CUST1061,Jeans,Clothing,East,Bhubaneswar,1,1800,20.0,360.0,1440.0,793.06,646.94,Debit Card,44.93
ORD01123,2024-04-06,CUST2910,Smartphone,Electronics,East,Kolkata,4,25000,10.0,10000.0,90000.0,54668.3,35331.7,Debit Card,39.26
ORD02787,2024-08-06,CUST1593,Hoodie,Clothing,East,Patna,4,2200,5.0,440.0,8360.0,6503.42,1856.58,Debit Card,22.21
ORD02968,2025-02-02,CUST2055,Smart Watch,Electronics,West,Ahmedabad,3,6000,5.0,900.0,17100.0,9543.09,7556.91,Cash,44.19
ORD02505,2024-12-29,CUST2255,Smart Watch,Electronics,East,Patna,1,6000,15.0,900.0,5100.0,3240.48,1859.52,UPI,36.46
ORD05989,2025-05-12,CUST1369,Wallet,Accessories,East,Patna,6,1200,10.0,720.0,6480.0,4777.29,1702.71,Credit Card,26.28
ORD08868,2025-10-10,CUST2590,Phone Case,Accessories,South,Bangalore,6,600,10.0,360.0,3240.0,1854.63,1385.37,Debit Card,42.76
ORD07165,2024-01-30,CUST1734,Laptop,Electronics,North,Lucknow,6,55000,15.0,49500.0,280500.0,161901.22,118598.78,Net Banking,42.28
ORD00729,2024-02-14,CUST2425,Backpack,Accessories,West,Mumbai,5,1800,10.0,900.0,8100.0,5058.17,3041.83,Cash,37.55
ORD07588,2024-03-08,CUST1876,Office Chair,Furniture,West,Pune,5,8500,5.0,2125.0,40375.0,24052.86,16322.14,Cash,40.43
ORD07544,2025-06-18,CUST2295,Wallet,Accessories,East,Patna,7,1200,10.0,840.0,7560.0,4650.55,2909.45,Net Banking,38.48
ORD00413,2024-05-07,CUST2475,Laptop,Electronics,North,Jaipur,7,55000,10.0,38500.0,346500.0,191966.36,154533.64,Debit Card,44.6
ORD09709,2024-10-12,CUST1746,T-Shirt,Clothing,North,Delhi,1,800,0.0,0.0,800.0,493.67,306.33,Credit Card,38.29
ORD05746,2024-09-13,CUST2404,Dining Table,Furniture,North,Lucknow,3,22000,5.0,3300.0,62700.0,37722.23,24977.77,Credit Card,39.84
ORD07669,2024-01-26,CUST1339,Electric Kettle,Home Appliances,East,Guwahati,6,1800,10.0,1080.0,9720.0,7024.96,2695.04,UPI,27.73
ORD00826,2024-11-29,CUST2791,Bookshelf,Furniture,East,Bhubaneswar,5,7000,0.0,0.0,35000.0,19525.74,15474.26,Credit Card,44.21
ORD03268,2024-04-06,CUST1070,Sunglasses,Accessories,East,Bhubaneswar,5,1500,10.0,750.0,6750.0,4577.79,2172.21,Credit Card,32.18
ORD03975,2025-07-31,CUST1309,Office Chair,Furniture,East,Bhubaneswar,1,8500,5.0,425.0,8075.0,4556.92,3518.08,Debit Card,43.57
ORD08809,2024-08-11,CUST2045,Backpack,Accessories,East,Bhubaneswar,3,1800,0.0,0.0,5400.0,3436.94,1963.06,Credit Card,36.35
ORD08307,2025-12-19,CUST2189,Dining Table,Furniture,South,Kochi,6,22000,5.0,6600.0,125400.0,72203.88,53196.12,Net Banking,42.42
ORD00418,2025-05-14,CUST1463,Jeans,Clothing,East,Patna,3,1800,10.0,540.0,4860.0,2900.1,1959.9,Cash,40.33
ORD06749,2025-03-04,CUST2580,Hoodie,Clothing,South,Kochi,5,2200,5.0,550.0,10450.0,7936.57,2513.43,Debit Card,24.05
ORD08968,2025-11-24,CUST1694,Vacuum Cleaner,Home Appliances,West,Ahmedabad,5,8500,10.0,4250.0,38250.0,26475.15,11774.85,Net Banking,30.78
ORD02083,2025-04-16,CUST2491,Smart Watch,Electronics,South,Hyderabad,1,6000,5.0,300.0,5700.0,3436.37,2263.63,Cash,39.71
ORD08946,2024-07-03,CUST1422,Electric Kettle,Home Appliances,North,Lucknow,7,1800,10.0,1260.0,11340.0,7652.61,3687.39,Cash,32.52
ORD03374,2025-10-28,CUST2445,Electric Kettle,Home Appliances,East,Bhubaneswar,4,1800,10.0,720.0,6480.0,4029.11,2450.89,Net Banking,37.82
ORD05727,2024-04-26,CUST2857,Tablet,Electronics,East,Kolkata,2,18000,20.0,7200.0,28800.0,22529.59,6270.41,UPI,21.77
ORD04108,2024-04-26,CUST1263,Sofa,Furniture,West,Ahmedabad,1,25000,5.0,1250.0,23750.0,18239.41,5510.59,Net Banking,23.2
ORD04381,2024-10-14,CUST2925,Wallet,Accessories,West,Mumbai,6,1200,10.0,720.0,6480.0,4516.31,1963.69,Debit Card,30.3
ORD07724,2024-09-25,CUST2105,Sofa,Furniture,East,Kolkata,6,25000,10.0,15000.0,135000.0,74721.44,60278.56,Debit Card,44.65
ORD01067,2024-08-19,CUST1194,Tablet,Electronics,North,Lucknow,4,18000,10.0,7200.0,64800.0,43727.74,21072.26,Net Banking,32.52
